timestamp,total_windows,up_rate,predictions_made,accuracy,p_value,significant,auc_score,optimal_threshold
2026-01-31T10:00:00.455519+00:00,620,0.4952,402,0.7836,2.006620486738876e-31,1,0.7685283091415939,0.46499999999999997
2026-01-31T11:00:00.525149+00:00,624,0.4952,404,0.7847,8.134396538606673e-32,1,0.7698856148858785,0.46499999999999997
2026-01-31T11:25:32.969775+00:00,626,0.4936,406,0.7857,3.288694725394606e-32,1,0.771115068349657,0.46499999999999997
2026-01-31T12:00:00.087466+00:00,628,0.4920,407,0.7838,7.63754389329773e-32,1,0.7693260473588344,0.46499999999999997
2026-01-31T13:00:00.160133+00:00,632,0.4905,410,0.7854,1.967962161924113e-32,1,0.7708975623792494,0.46499999999999997
2026-01-31T14:00:00.228499+00:00,636,0.4874,414,0.7850,1.1773463423782803e-32,1,0.7710033288677789,0.46499999999999997
2026-01-31T15:00:00.294011+00:00,640,0.4859,416,0.7837,1.7371792705370253e-32,1,0.7704936106239038,0.46499999999999997
2026-01-31T16:00:00.370479+00:00,644,0.4860,418,0.7823,2.551660130084266e-32,1,0.7690587175756856,0.46499999999999997
2026-01-31T17:00:00.448432+00:00,648,0.4846,420,0.7810,3.73143094433983e-32,1,0.7689491691104595,0.46499999999999997
2026-01-31T18:00:00.516584+00:00,652,0.4816,424,0.7783,7.876718750452899e-32,1,0.7670030905930076,0.46499999999999997
2026-01-31T19:00:00.645414+00:00,656,0.4802,428,0.7804,1.3265354453111877e-32,1,0.7689562720047325,0.46499999999999997
2026-01-31T20:00:00.745519+00:00,660,0.4788,431,0.7819,3.463697356626588e-33,1,0.7694287330316743,0.46499999999999997
2026-01-31T21:12:09.574992+00:00,664,0.4789,433,0.7829,1.410479981158731e-33,1,0.7695133534473125,0.46499999999999997
